Sigma_Factor,Sigma,Stimulation_Index,Interval,Element_Reentry_Rate,Element_Block_Rate,Element_Normal_Rate,Event_Type
0.0125,0.92,3.0,260.0,0.5172196291156805,5.03343004919894,94.44935032168536,Propagação_Normal
0.0125,0.92,3.0,250.0,0.5172196291156805,5.03343004919894,94.44935032168536,Propagação_Normal
0.0125,0.92,3.0,240.0,0.5172196291156805,5.03343004919894,94.44935032168536,Propagação_Normal
0.0125,0.92,3.0,230.0,0.5172196291156805,5.03343004919894,94.44935032168536,Propagação_Normal
0.0125,0.92,3.0,220.0,0.5172196291156805,5.03343004919894,94.44935032168536,Propagação_Normal
0.0125,0.92,3.0,210.0,0.5172196291156805,5.03343004919894,94.44935032168536,Propagação_Normal
0.0125,0.92,3.0,200.0,0.5929103065472436,5.03343004919894,94.37365964425382,Propagação_Normal
0.0125,0.92,4.0,380.0,0.5929103065472436,5.03343004919894,94.37365964425382,Propagação_Normal
0.0125,0.92,4.0,370.0,0.5929103065472436,5.03343004919894,94.37365964425382,Propagação_Normal
0.0125,0.92,4.0,360.0,0.5929103065472436,5.03343004919894,94.37365964425382,Propagação_Normal
0.0125,0.92,4.0,350.0,0.5929103065472436,5.03343004919894,94.37365964425382,Propagação_Normal
0.0125,0.92,4.0,340.0,0.5929103065472436,5.03343004919894,94.37365964425382,Propagação_Normal
0.0125,0.92,4.0,330.0,0.5929103065472436,5.03343004919894,94.37365964425382,Propagação_Normal
0.0125,0.92,4.0,320.0,0.5929103065472436,5.03343004919894,94.37365964425382,Propagação_Normal
0.0125,0.92,4.0,310.0,0.5929103065472436,5.03343004919894,94.37365964425382,Propagação_Normal
0.0125,0.92,4.0,300.0,0.5929103065472436,5.03343004919894,94.37365964425382,Propagação_Normal
0.0125,0.92,4.0,290.0,0.5929103065472436,5.03343004919894,94.37365964425382,Propagação_Normal
0.0125,0.92,4.0,280.0,0.5929103065472436,5.03343004919894,94.37365964425382,Propagação_Normal
0.0125,0.92,4.0,270.0,0.5929103065472436,5.03343004919894,94.37365964425382,Propagação_Normal
0.0125,0.92,4.0,260.0,0.5929103065472436,5.03343004919894,94.37365964425382,Propagação_Normal
0.0125,0.92,4.0,250.0,0.5929103065472436,5.03343004919894,94.37365964425382,Propagação_Normal
0.0125,0.92,4.0,240.0,0.5929103065472436,5.03343004919894,94.37365964425382,Propagação_Normal
0.0125,0.92,4.0,230.0,0.5929103065472436,5.03343004919894,94.37365964425382,Propagação_Normal
0.0125,0.92,4.0,220.0,0.5929103065472436,5.03343004919894,94.37365964425382,Propagação_Normal
0.0125,0.92,4.0,210.0,0.5929103065472436,5.03343004919894,94.37365964425382,Propagação_Normal
0.0125,0.92,4.0,200.0,0.9839788066103192,5.03343004919894,93.98259114419074,Propagação_Normal
0.0125,0.86,2.0,380.0,0.0,5.03343004919894,94.96656995080106,Propagação_Normal
0.0125,0.86,2.0,370.0,0.0,5.03343004919894,94.96656995080106,Propagação_Normal
0.0125,0.86,2.0,360.0,0.0,5.03343004919894,94.96656995080106,Propagação_Normal
0.0125,0.86,2.0,350.0,0.0,5.03343004919894,94.96656995080106,Propagação_Normal
0.0125,0.86,2.0,340.0,0.0,5.03343004919894,94.96656995080106,Propagação_Normal
0.0125,0.86,2.0,330.0,0.0,5.03343004919894,94.96656995080106,Propagação_Normal
0.0125,0.86,2.0,320.0,0.0,5.03343004919894,94.96656995080106,Propagação_Normal
0.0125,0.86,2.0,310.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.86,2.0,300.0,1.034439258231361,5.03343004919894,93.9321306925697,Propagação_Normal
0.0125,0.86,2.0,290.0,0.0,99.12955720953704,0.8704427904629747,Bloqueio
0.0125,0.86,3.0,380.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.86,3.0,370.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.86,3.0,360.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.86,3.0,350.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.86,3.0,340.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.86,3.0,330.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.86,3.0,320.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.86,3.0,310.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.86,3.0,300.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.86,3.0,290.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.86,3.0,280.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.86,3.0,270.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.86,3.0,260.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.86,3.0,250.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.86,3.0,240.0,0.5676800807367226,5.03343004919894,94.39888987006434,Propagação_Normal
0.0125,0.86,3.0,230.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.86,3.0,220.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.86,3.0,210.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.86,3.0,200.0,0.6559858710735461,5.03343004919894,94.31058407972752,Propagação_Normal
0.0125,0.86,4.0,380.0,0.6559858710735461,5.03343004919894,94.31058407972752,Propagação_Normal
0.0125,0.86,4.0,370.0,0.6559858710735461,5.03343004919894,94.31058407972752,Propagação_Normal
0.0125,0.86,4.0,360.0,0.6559858710735461,5.03343004919894,94.31058407972752,Propagação_Normal
0.0125,0.86,4.0,350.0,0.6559858710735461,5.03343004919894,94.31058407972752,Propagação_Normal
0.0125,0.86,4.0,340.0,0.6559858710735461,5.03343004919894,94.31058407972752,Propagação_Normal
0.0125,0.86,4.0,330.0,0.6559858710735461,5.03343004919894,94.31058407972752,Propagação_Normal
0.0125,0.86,4.0,320.0,0.6559858710735461,5.03343004919894,94.31058407972752,Propagação_Normal
0.0125,0.86,4.0,310.0,0.6559858710735461,5.03343004919894,94.31058407972752,Propagação_Normal
0.0125,0.86,4.0,300.0,0.6559858710735461,5.03343004919894,94.31058407972752,Propagação_Normal
0.0125,0.86,4.0,290.0,0.6559858710735461,5.03343004919894,94.31058407972752,Propagação_Normal
0.0125,0.86,4.0,280.0,0.6559858710735461,5.03343004919894,94.31058407972752,Propagação_Normal
0.0125,0.86,4.0,270.0,0.6559858710735461,5.03343004919894,94.31058407972752,Propagação_Normal
0.0125,0.86,4.0,260.0,0.6559858710735461,5.03343004919894,94.31058407972752,Propagação_Normal
0.0125,0.86,4.0,250.0,0.6559858710735461,5.03343004919894,94.31058407972752,Propagação_Normal
0.0125,0.86,4.0,240.0,0.6559858710735461,5.03343004919894,94.31058407972752,Propagação_Normal
0.0125,0.86,4.0,230.0,0.6559858710735461,5.03343004919894,94.31058407972752,Propagação_Normal
0.0125,0.86,4.0,220.0,0.6559858710735461,5.03343004919894,94.31058407972752,Propagação_Normal
0.0125,0.86,4.0,210.0,0.6559858710735461,5.03343004919894,94.31058407972752,Propagação_Normal
0.0125,0.86,4.0,200.0,0.6559858710735461,5.03343004919894,94.31058407972752,Propagação_Normal
0.0125,0.98,2.0,380.0,0.0,5.03343004919894,94.96656995080106,Propagação_Normal
0.0125,0.98,2.0,370.0,0.0,5.03343004919894,94.96656995080106,Propagação_Normal
0.0125,0.98,2.0,360.0,0.0,5.03343004919894,94.96656995080106,Propagação_Normal
0.0125,0.98,2.0,350.0,0.0,5.03343004919894,94.96656995080106,Propagação_Normal
0.0125,0.98,2.0,340.0,0.0,5.03343004919894,94.96656995080106,Propagação_Normal
0.0125,0.98,2.0,330.0,0.0,5.03343004919894,94.96656995080106,Propagação_Normal
0.0125,0.98,2.0,320.0,0.0,5.03343004919894,94.96656995080106,Propagação_Normal
0.0125,0.98,2.0,310.0,0.5172196291156805,5.03343004919894,94.44935032168536,Propagação_Normal
0.0125,0.98,2.0,300.0,0.8830579033682352,5.03343004919894,94.08351204743282,Propagação_Normal
0.0125,0.98,2.0,290.0,0.0,99.23047811277912,0.7695218872208907,Bloqueio
0.0125,0.98,3.0,380.0,0.5172196291156805,5.03343004919894,94.44935032168536,Propagação_Normal
0.0125,0.98,3.0,370.0,0.5172196291156805,5.03343004919894,94.44935032168536,Propagação_Normal
0.0125,0.98,3.0,360.0,0.5172196291156805,5.03343004919894,94.44935032168536,Propagação_Normal
0.0125,0.98,3.0,350.0,0.5172196291156805,5.03343004919894,94.44935032168536,Propagação_Normal
0.0125,0.98,3.0,340.0,0.5172196291156805,5.03343004919894,94.44935032168536,Propagação_Normal
0.0125,0.98,3.0,330.0,0.5172196291156805,5.03343004919894,94.44935032168536,Propagação_Normal
0.0125,0.98,3.0,320.0,0.5172196291156805,5.03343004919894,94.44935032168536,Propagação_Normal
0.0125,0.98,3.0,310.0,0.5172196291156805,5.03343004919894,94.44935032168536,Propagação_Normal
0.0125,0.98,3.0,300.0,0.5172196291156805,5.03343004919894,94.44935032168536,Propagação_Normal
0.0125,0.98,3.0,290.0,0.5172196291156805,5.03343004919894,94.44935032168536,Propagação_Normal
0.0125,0.98,3.0,280.0,0.5172196291156805,5.03343004919894,94.44935032168536,Propagação_Normal
0.0125,0.98,3.0,270.0,0.5172196291156805,5.03343004919894,94.44935032168536,Propagação_Normal
0.0125,0.98,3.0,260.0,0.5172196291156805,5.03343004919894,94.44935032168536,Propagação_Normal
0.0125,0.98,3.0,250.0,0.5172196291156805,5.03343004919894,94.44935032168536,Propagação_Normal
0.0125,0.98,3.0,240.0,0.5172196291156805,5.03343004919894,94.44935032168536,Propagação_Normal
0.0125,0.98,3.0,230.0,0.5172196291156805,5.03343004919894,94.44935032168536,Propagação_Normal
0.0125,0.98,3.0,220.0,0.5172196291156805,5.03343004919894,94.44935032168536,Propagação_Normal
0.0125,0.98,3.0,210.0,0.5172196291156805,5.03343004919894,94.44935032168536,Propagação_Normal
0.0125,0.98,3.0,200.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.98,4.0,380.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.98,4.0,370.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.98,4.0,360.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.98,4.0,350.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.98,4.0,340.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.98,4.0,330.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.98,4.0,320.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.98,4.0,310.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.98,4.0,300.0,0.6055254194525042,5.03343004919894,94.36104453134855,Propagação_Normal
0.0125,0.98,4.0,290.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.98,4.0,280.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.98,4.0,270.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.98,4.0,260.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.98,4.0,250.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.98,4.0,240.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.98,4.0,230.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.98,4.0,220.0,0.5802951936419831,5.03343004919894,94.38627475715909,Propagação_Normal
0.0125,0.98,4.0,210.0,0.529834742020941,5.03343004919894,94.43673520878012,Propagação_Normal
0.0125,0.98,4.0,200.0,1.059669484041882,5.03343004919894,93.90690046675918,Propagação_Normal
0.0125,0.78,2.0,380.0,0.0,5.03343004919894,94.96656995080106,Propagação_Normal
0.0125,0.78,2.0,370.0,0.0,5.03343004919894,94.96656995080106,Propagação_Normal
0.0125,0.78,2.0,360.0,0.0,5.03343004919894,94.96656995080106,Propagação_Normal
0.0125,0.78,2.0,350.0,0.0,5.03343004919894,94.96656995080106,Propagação_Normal
0.0125,0.78,2.0,340.0,0.0,5.03343004919894,94.96656995080106,Propagação_Normal
0.0125,0.78,2.0,330.0,0.0,5.03343004919894,94.96656995080106,Propagação_Normal
0.0125,0.78,2.0,320.0,0.0,5.03343004919894,94.96656995080106,Propagação_Normal
0.0125,0.78,2.0,310.0,0.5424498549262016,5.03343004919894,94.42412009587484,Propagação_Normal
0.0125,0.78,2.0,300.0,1.1101299356629242,5.03343004919894,93.85644001513812,Propagação_Normal
0.0125,0.78,2.0,290.0,0.0,99.12955720953704,0.8704427904629747,Bloqueio
0.0125,0.78,3.0,380.0,0.5424498549262016,5.03343004919894,94.42412009587484,Propagação_Normal
0.0125,0.78,3.0,370.0,0.5424498549262016,5.03343004919894,94.42412009587484,Propagação_Normal
0.0125,0.78,3.0,360.0,0.5424498549262016,5.03343004919894,94.42412009587484,Propagação_Normal
0.0125,0.78,3.0,350.0,0.5424498549262016,5.03343004919894,94.42412009587484,Propagação_Normal
0.0125,0.78,3.0,340.0,0.5424498549262016,5.03343004919894,94.42412009587484,Propagação_Normal
0.0125,0.78,3.0,330.0,0.5424498549262016,5.03343004919894,94.42412009587484,Propagação_Normal
0.0125,0.78,3.0,320.0,0.5424498549262016,5.03343004919894,94.42412009587484,Propagação_Normal
0.0125,0.78,3.0,310.0,0.5424498549262016,5.03343004919894,94.42412009587484,Propagação_Normal
0.0125,0.78,3.0,300.0,0.5424498549262016,5.03343004919894,94.42412009587484,Propagação_Normal
0.0125,0.78,3.0,290.0,0.5424498549262016,5.03343004919894,94.42412009587484,Propagação_Normal
0.0125,0.78,3.0,280.0,0.5424498549262016,5.03343004919894,94.42412009587484,Propagação_Normal
0.0125,0.78,3.0,270.0,0.5424498549262016,5.03343004919894,94.42412009587484,Propagação_Normal
0.0125,0.78,3.0,260.0,0.5424498549262016,5.03343004919894,94.42412009587484,Propagação_Normal
0.0125,0.78,3.0,250.0,0.5424498549262016,5.03343004919894,94.42412009587484,Propagação_Normal
0.0125,0.78,3.0,240.0,0.5424498549262016,5.03343004919894,94.42412009587484,Propagação_Normal
0.0125,0.78,3.0,230.0,0.5424498549262016,5.03343004919894,94.42412009587484,Propagação_Normal
0.0125,0.78,3.0,220.0,0.5424498549262016,5.03343004919894,94.42412009587484,Propagação_Normal
0.0125,0.78,3.0,210.0,0.5424498549262016,5.03343004919894,94.42412009587484,Propagação_Normal
0.0125,0.78,3.0,200.0,0.7442916614103696,5.03343004919894,94.22227828939069,Propagação_Normal
0.0125,0.78,4.0,380.0,0.7442916614103696,5.03343004919894,94.22227828939069,Propagação_Normal
0.0125,0.78,4.0,370.0,0.7442916614103696,5.03343004919894,94.22227828939069,Propagação_Normal
0.0125,0.78,4.0,360.0,0.7442916614103696,5.03343004919894,94.22227828939069,Propagação_Normal
0.0125,0.78,4.0,350.0,0.7442916614103696,5.03343004919894,94.22227828939069,Propagação_Normal
0.0125,0.78,4.0,340.0,0.7442916614103696,5.03343004919894,94.22227828939069,Propagação_Normal
0.0125,0.78,4.0,330.0,0.7442916614103696,5.03343004919894,94.22227828939069,Propagação_Normal
0.0125,0.78,4.0,320.0,0.7442916614103696,5.03343004919894,94.22227828939069,Propagação_Normal
0.0125,0.78,4.0,310.0,0.7442916614103696,5.03343004919894,94.22227828939069,Propagação_Normal
0.0125,0.78,4.0,300.0,0.7442916614103696,5.03343004919894,94.22227828939069,Propagação_Normal
0.0125,0.78,4.0,290.0,0.7442916614103696,5.03343004919894,94.22227828939069,Propagação_Normal
0.0125,0.78,4.0,280.0,0.7442916614103696,5.03343004919894,94.22227828939069,Propagação_Normal
0.0125,0.78,4.0,270.0,0.7442916614103696,5.03343004919894,94.22227828939069,Propagação_Normal
0.0125,0.78,4.0,260.0,0.7442916614103696,5.03343004919894,94.22227828939069,Propagação_Normal
0.0125,0.78,4.0,250.0,0.7442916614103696,5.03343004919894,94.22227828939069,Propagação_Normal
0.0125,0.78,4.0,240.0,0.7695218872208907,5.03343004919894,94.19704806358016,Propagação_Normal
0.0125,0.78,4.0,230.0,0.7442916614103696,5.03343004919894,94.22227828939069,Propagação_Normal
0.0125,0.78,4.0,220.0,0.7442916614103696,5.03343004919894,94.22227828939069,Propagação_Normal
0.0125,0.78,4.0,210.0,0.7442916614103696,5.03343004919894,94.22227828939069,Propagação_Normal
0.0125,0.78,4.0,200.0,0.7442916614103696,5.03343004919894,94.22227828939069,Propagação_Normal
0.0125,0.7,2.0,380.0,0.0,5.03343004919894,94.96656995080106,Propagação_Normal
0.0125,0.7,2.0,370.0,0.0,5.03343004919894,94.96656995080106,Propagação_Normal
0.0125,0.7,2.0,360.0,0.0,5.03343004919894,94.96656995080106,Propagação_Normal
0.0125,0.7,2.0,350.0,0.0,5.03343004919894,94.96656995080106,Propagação_Normal
0.0125,0.7,2.0,340.0,0.0,5.03343004919894,94.96656995080106,Propagação_Normal
0.0125,0.7,2.0,330.0,0.0,5.03343004919894,94.96656995080106,Propagação_Normal
0.0125,0.7,2.0,320.0,0.0,5.03343004919894,94.96656995080106,Propagação_Normal
0.0125,0.7,2.0,310.0,0.5046045162104201,5.03343004919894,94.46196543459064,Propagação_Normal
0.0125,0.7,2.0,300.0,0.7569067743156301,5.03343004919894,94.20966317648544,Propagação_Normal
0.0125,0.7,2.0,290.0,0.0,99.02863630629494,0.9713636937050588,Bloqueio
0.0125,0.7,3.0,380.0,0.5046045162104201,5.03343004919894,94.46196543459064,Propagação_Normal
0.0125,0.7,3.0,370.0,0.5046045162104201,5.03343004919894,94.46196543459064,Propagação_Normal
0.0125,0.7,3.0,360.0,0.5046045162104201,5.03343004919894,94.46196543459064,Propagação_Normal
0.0125,0.7,3.0,350.0,0.5046045162104201,5.03343004919894,94.46196543459064,Propagação_Normal
0.0125,0.7,3.0,340.0,0.5046045162104201,5.03343004919894,94.46196543459064,Propagação_Normal
0.0125,0.7,3.0,330.0,0.5046045162104201,5.03343004919894,94.46196543459064,Propagação_Normal
0.0125,0.7,3.0,320.0,0.5046045162104201,5.03343004919894,94.46196543459064,Propagação_Normal
0.0125,0.7,3.0,310.0,0.5046045162104201,5.03343004919894,94.46196543459064,Propagação_Normal
0.0125,0.7,3.0,300.0,0.5046045162104201,5.03343004919894,94.46196543459064,Propagação_Normal
0.0125,0.7,3.0,290.0,0.5046045162104201,5.03343004919894,94.46196543459064,Propagação_Normal
0.0125,0.7,3.0,280.0,0.5046045162104201,5.03343004919894,94.46196543459064,Propagação_Normal
0.0125,0.7,3.0,270.0,0.5046045162104201,5.03343004919894,94.46196543459064,Propagação_Normal
0.0125,0.7,3.0,260.0,0.5046045162104201,5.03343004919894,94.46196543459064,Propagação_Normal
0.0125,0.7,3.0,250.0,0.5046045162104201,5.03343004919894,94.46196543459064,Propagação_Normal
0.0125,0.7,3.0,240.0,0.5046045162104201,5.03343004919894,94.46196543459064,Propagação_Normal
0.0125,0.7,3.0,230.0,0.5046045162104201,5.03343004919894,94.46196543459064,Propagação_Normal
0.0125,0.7,3.0,220.0,0.5046045162104201,5.03343004919894,94.46196543459064,Propagação_Normal
0.0125,0.7,3.0,210.0,0.5046045162104201,5.03343004919894,94.46196543459064,Propagação_Normal
0.0125,0.7,3.0,200.0,0.8956730162734956,5.03343004919894,94.07089693452755,Propagação_Normal
0.0125,0.7,4.0,380.0,0.8956730162734956,5.03343004919894,94.07089693452755,Propagação_Normal
0.0125,0.7,4.0,370.0,0.8956730162734956,5.03343004919894,94.07089693452755,Propagação_Normal
0.0125,0.7,4.0,360.0,0.8956730162734956,5.03343004919894,94.07089693452755,Propagação_Normal
0.0125,0.7,4.0,350.0,0.8956730162734956,5.03343004919894,94.07089693452755,Propagação_Normal
